o111 o111
22 0.0754842986
23 0.0834726907
24 0.0762239784
25 0.0574775260
26 0.0357901312
27 0.0184029088
28 0.0078138754
29 0.0027396928
30 0.0295088395
31 0.0478544077
32 0.0640841306
33 0.0708660597
34 0.0647120988
35 0.0487968670
36 0.0303848546
37 0.0156235725
38 0.0066337692
39 0.0023259252
40 0.0246259696
41 0.0399358704
42 0.0534800378
43 0.0591397514
44 0.0540040952
45 0.0407223796
46 0.0253570292
47 0.0130383176
48 0.0055360699
49 0.0019410510
50 0.0201898588
51 0.0327418412
52 0.0438461685
53 0.0484863439
54 0.0442758224
55 0.0333866689
56 0.0207892257
57 0.0106896011
58 0.0045388048
59 0.0015913910
60 0.0162535010
61 0.0263582600
62 0.0352976091
63 0.0390331031
64 0.0356434947
65 0.0268773676
66 0.0167360111
67 0.0086054808
68 0.0036538873
69 0.0012811221
70 0.0128419512
71 0.0208257586
72 0.0278887713
73 0.0308401989
74 0.0281620567
75 0.0212359074
76 0.0132231842
77 0.0067992221
78 0.0028869499
79 0.0010122193
80 0.0099541064
81 0.0161425483
82 0.0216172600
83 0.0239049828
84 0.0218290902
85 0.0164604646
86 0.0102496093
87 0.0052702413
88 0.0022377445
89 0.0007845956
90 0.0075665102
91 0.0122705897
92 0.0164321347
93 0.0181711233
94 0.0165931552
95 0.0125122504
96 0.0077911336
97 0.0040061189
98 0.0017009982
99 0.0005964022
o121 o6
0 0.0255634629
1 0.0490880909
2 0.0778378125
3 0.1019210561
4 0.1102037779
5 0.0983984958
6 0.0725503732
7 0.0441722513
8 0.0222083994
9 0.0092202280
10 0.0224166655
11 0.0430454714
12 0.0682561752
13 0.0893748326
14 0.0966379724
15 0.0862858906
16 0.0636196063
17 0.0387347592
18 0.0194746018
19 0.0080852413
20 0.0193483423
21 0.0371535416
22 0.0589134830
23 0.0771414845
24 0.0834104683
25 0.0744753472
26 0.0549115531
27 0.0334328662
28 0.0168089791
29 0.0069785587
30 0.0164262199
31 0.0315423532
32 0.0500159556
33 0.0654910365
34 0.0708132344
35 0.0632275579
36 0.0466184253
37 0.0283836003
38 0.0142703692
39 0.0059246078
40 0.0137081498
41 0.0263229948
42 0.0417397438
43 0.0546541408
44 0.0590956671
45 0.0527652033
46 0.0389044077
47 0.0236869253
48 0.0119090308
49 0.0049442545
50 0.0112387701
51 0.0215811828
52 0.0342207658
53 0.0448087694
54 0.0484502012
55 0.0432601042
56 0.0318961858
57 0.0194199736
58 0.0097637435
59 0.0040535988
60 0.0090475800
61 0.0173735628
62 0.0275488433
63 0.0360725349
64 0.0390040073
65 0.0348258084
66 0.0256774799
67 0.0156337182
68 0.0078601350
69 0.0032632805
70 0.0071485262
71 0.0137269159
72 0.0217664424
73 0.0285010425
74 0.0308172097
75 0.0275159993
76 0.0202878713
77 0.0123522583
78 0.0062103216
79 0.0025783299
80 0.0055409953
81 0.0106400639
82 0.0168716950
83 0.0220918461
84 0.0238871632
85 0.0213283154
86 0.0157256188
87 0.0095745336
88 0.0048137702
89 0.0019985258
90 0.0042119298
91 0.0080879336
92 0.0128248430
93 0.0167928864
94 0.0181575780
95 0.0162124965
96 0.0119536651
97 0.0072779819
98 0.0036591372
99 0.0015191585
o121 o7
0 0.0124906227
1 0.0283670508
2 0.0531998688
3 0.0823899697
4 0.1053674139
5 0.1112773927
6 0.0970457011
7 0.0698898576
8 0.0415642462
9 0.0204123320
10 0.0109530587
11 0.0248751388
12 0.0466510999
13 0.0722479734
14 0.0923969526
15 0.0975794279
16 0.0850996215
17 0.0612865934
18 0.0364477929
19 0.0178996257
20 0.0094538382
21 0.0214703075
22 0.0402656430
23 0.0623588963
24 0.0797499460
25 0.0842230603
26 0.0734514509
27 0.0528978758
28 0.0314589328
29 0.0154495808
30 0.0080260533
31 0.0182277110
32 0.0341844432
33 0.0529410184
34 0.0677055499
35 0.0715031031
36 0.0623582976
37 0.0449088676
38 0.0267077841
39 0.0131162768
40 0.0066979707
41 0.0152115456
42 0.0285278944
43 0.0441807923
44 0.0565022156
45 0.0596713822
46 0.0520397808
47 0.0374777329
48 0.0222884088
49 0.0109459077
50 0.0054914014
51 0.0124713449
52 0.0233888928
53 0.0362220850
54 0.0463239328
55 0.0489222072
56 0.0426653590
57 0.0307265116
58 0.0182733852
59 0.0089741170
60 0.0044207590
61 0.0100398433
62 0.0188288289
63 0.0291599711
64 0.0372922913
65 0.0393839878
66 0.0343470189
67 0.0247358536
68 0.0147106768
69 0.0072244597
70 0.0034928579
71 0.0079325171
72 0.0148767269
73 0.0230394004
74 0.0294647765
75 0.0311174336
76 0.0271377059
77 0.0195438889
78 0.0116229599
79 0.0057080722
80 0.0027073985
81 0.0061486855
82 0.0115313102
83 0.0178583955
84 0.0228388596
85 0.0241198740
86 0.0210350911
87 0.0151489402
88 0.0090092368
89 0.0044244645
90 0.0020580007
91 0.0046738592
92 0.0087654052
93 0.0135748731
94 0.0173607209
95 0.0183344707
96 0.0159896051
97 0.0115153089
98 0.0068482774
99 0.0033632106
o121 o8
0 0.0051266477
1 0.0137726609
2 0.0305532979
3 0.0559700314
4 0.0846664313
5 0.1057610893
6 0.1090937609
7 0.0929251572
8 0.0653620720
9 0.0379644254
10 0.0044955704
11 0.0120772813
12 0.0267922644
13 0.0490802625
14 0.0742442084
15 0.0927421674
16 0.0956645957
17 0.0814863060
18 0.0573161667
19 0.0332911009
20 0.0038802308
21 0.0104241807
22 0.0231250229
23 0.0423623094
24 0.0640818929
25 0.0800479090
26 0.0825703244
27 0.0703327148
28 0.0494709087
29 0.0287343189
30 0.0032942111
31 0.0088498478
32 0.0196325198
33 0.0359644563
34 0.0544037960
35 0.0679585124
36 0.0700999749
37 0.0597105749
38 0.0419994651
39 0.0243946605
40 0.0027491133
41 0.0073854508
42 0.0163838986
43 0.0300133662
44 0.0454015219
45 0.0567133200
46 0.0585004316
47 0.0498301806
48 0.0350497535
49 0.0203580411
50 0.0022538893
51 0.0060550391
52 0.0134325107
53 0.0246067724
54 0.0372229129
55 0.0464970090
56 0.0479621912
57 0.0408537951
58 0.0287359072
59 0.0166907531
60 0.0018144551
61 0.0048745059
62 0.0108136135
63 0.0198092621
64 0.0299656706
65 0.0374316233
66 0.0386111432
67 0.0328886503
68 0.0231333515
69 0.0134366058
70 0.0014336076
71 0.0038513650
72 0.0085438758
73 0.0156513708
74 0.0236759866
75 0.0295748633
76 0.0305068063
77 0.0259854436
78 0.0182777461
79 0.0106163117
80 0.0011112239
81 0.0029852860
82 0.0066225644
83 0.0121317554
84 0.0183518288
85 0.0229241905
86 0.0236465621
87 0.0201419447
88 0.0141675223
89 0.0082289595
90 0.0008446853
91 0.0022692340
92 0.0050340732
93 0.0092218273
94 0.0139499512
95 0.0174255843
96 0.0179746875
97 0.0153106892
98 0.0107692943
99 0.0062551577
o121 o9
0 0.0018277747
1 0.0058142931
2 0.0152730434
3 0.0331291495
4 0.0593406557
5 0.0877713430
6 0.1072042896
7 0.1081262011
8 0.0900552638
9 0.0619364518
10 0.0016027803
11 0.0050985685
12 0.0133929707
13 0.0290510357
14 0.0520359723
15 0.0769669143
16 0.0940077147
17 0.0948161412
18 0.0789696902
19 0.0543122325
20 0.0013833968
21 0.0044006924
22 0.0115597827
23 0.0250746207
24 0.0449134511
25 0.0664319236
26 0.0811402325
27 0.0818380042
28 0.0681605659
29 0.0468781439
30 0.0011744665
31 0.0037360690
32 0.0098139433
33 0.0212876757
34 0.0381303068
35 0.0563989087
36 0.0688858657
37 0.0694782550
38 0.0578664793
39 0.0397982779
40 0.0009801258
41 0.0031178563
42 0.0081900161
43 0.0177651736
44 0.0318208304
45 0.0470665006
46 0.0574872229
47 0.0579815887
48 0.0482912302
49 0.0332127999
50 0.0008035664
51 0.0025562071
52 0.0067146704
53 0.0145649634
54 0.0260886407
55 0.0385879629
56 0.0471315012
57 0.0475368121
58 0.0395920703
59 0.0272298615
60 0.0006468974
61 0.0020578309
62 0.0054055307
63 0.0117252750
64 0.0210022146
65 0.0310645805
66 0.0379424101
67 0.0382686987
68 0.0318729200
69 0.0219209349
70 0.0005111160
71 0.0016258998
72 0.0042709298
73 0.0092641831
74 0.0165939273
75 0.0245442398
76 0.0299784383
77 0.0302362401
78 0.0251829118
79 0.0173198116
80 0.0003961784
81 0.0012602742
82 0.0033105008
83 0.0071808920
84 0.0128623537
85 0.0190248329
86 0.0232370114
87 0.0234368398
88 0.0195198830
89 0.0134250042
90 0.0003011509
91 0.0009579843
92 0.0025164426
93 0.0054584801
94 0.0097771840
95 0.0144615282
96 0.0176633718
97 0.0178152693
98 0.0148378354
99 0.0102048769
o121 o10
0 0.0005755421
1 0.0021656006
2 0.0067289042
3 0.0172654175
4 0.0365829131
5 0.0640102195
6 0.0924892383
7 0.1103582030
8 0.1087401418
9 0.0884803843
10 0.0005046943
11 0.0018990207
12 0.0059005932
13 0.0151400886
14 0.0320796498
15 0.0561307247
16 0.0811040487
17 0.0967733894
18 0.0953545074
19 0.0775886744
20 0.0004356133
21 0.0016390887
22 0.0050929385
23 0.0130677606
24 0.0276886876
25 0.0484477265
26 0.0700027800
27 0.0835273503
28 0.0823026805
29 0.0669685792
30 0.0003698240
31 0.0013915420
32 0.0043237672
33 0.0110941758
34 0.0235069479
35 0.0411308112
36 0.0594304694
37 0.0709124642
38 0.0698727526
39 0.0568545148
40 0.0003086287
41 0.0011612815
42 0.0036083073
43 0.0092584066
44 0.0196172196
45 0.0343248370
46 0.0495964246
47 0.0591784773
48 0.0583108083
49 0.0474467169
50 0.0002530324
51 0.0009520888
52 0.0029583085
53 0.0075906015
54 0.0160833827
55 0.0281415767
56 0.0406621476
57 0.0485180937
58 0.0478067262
59 0.0388996872
60 0.0002036994
61 0.0007664628
62 0.0023815357
63 0.0061106841
64 0.0129476526
65 0.0226548957
66 0.0327343674
67 0.0390586627
68 0.0384859884
69 0.0313155288
70 0.0001609437
71 0.0006055851
72 0.0018816601
73 0.0048280741
74 0.0102299881
75 0.0178997168
76 0.0258635446
77 0.0308603936
78 0.0304079216
79 0.0247425150
80 0.0001247513
81 0.0004694037
82 0.0014585202
83 0.0037423568
84 0.0079295108
85 0.0138745027
86 0.0200474579
87 0.0239206363
88 0.0235699142
89 0.0191785208
90 0.0000948284
91 0.0003568123
92 0.0011086789
93 0.0028447135
94 0.0060275349
95 0.0105465584
96 0.0152388660
97 0.0181830221
98 0.0179164244
99 0.0145783525
o121 o11
0 0.0001502440
1 0.0006688459
2 0.0024586848
3 0.0074632788
4 0.0187071792
5 0.0387204424
6 0.0661800187
7 0.0934047441
8 0.1088596754
9 0.1047662614
10 0.0001317493
11 0.0005865126
12 0.0021560269
13 0.0065445682
14 0.0164043732
15 0.0339540546
16 0.0580334272
17 0.0819068580
18 0.0954593267
19 0.0918698015
20 0.0001137159
21 0.0005062326
22 0.0018609167
23 0.0056487681
24 0.0141589939
25 0.0293065298
26 0.0500899931
27 0.0706957033
28 0.0823931525
29 0.0792949502
30 0.0000965417
31 0.0004297778
32 0.0015798680
33 0.0047956516
34 0.0120206033
35 0.0248804522
36 0.0425250511
37 0.0600187425
38 0.0699495609
39 0.0673192709
40 0.0000805668
41 0.0003586619
42 0.0013184450
43 0.0040021082
44 0.0100315369
45 0.0207634481
46 0.0354883701
47 0.0500873553
48 0.0583749070
49 0.0561798548
50 0.0000660536
51 0.0002940527
52 0.0010809409
53 0.0032811703
54 0.0082244605
55 0.0170231302
56 0.0290955115
57 0.0410646423
58 0.0478592782
59 0.0460596417
60 0.0000531753
61 0.0002367221
62 0.0008701930
63 0.0026414501
64 0.0066209614
65 0.0137041802
66 0.0234228446
67 0.0330583889
68 0.0385282945
69 0.0370795279
70 0.0000420140
71 0.0001870350
72 0.0006875427
73 0.0020870195
74 0.0052312461
75 0.0108277234
76 0.0185064760
77 0.0261195552
78 0.0304413478
79 0.0292966719
80 0.0000325661
81 0.0001449753
82 0.0005329310
83 0.0016176992
84 0.0040548652
85 0.0083928299
86 0.0143448164
87 0.0202458979
88 0.0235958237
89 0.0227085578
90 0.0000247548
91 0.0001102015
92 0.0004051019
93 0.0012296772
94 0.0030822634
95 0.0063797220
96 0.0109040625
97 0.0153897081
98 0.0179361192
99 0.0172616733
o121 o121
0 0.5221738532
1 0.6989766961
2 0.8445820452
3 0.9415962363
4 0.9881191477
5 0.9881191477
6 0.9415962364
7 0.8445820452
8 0.6989766961
9 0.5221738532
10 0.5659395154
11 0.7575609736
12 0.9153701405
13 1.0205155130
14 1.0709377120
15 1.0709377120
16 1.0205155131
17 0.9153701405
18 0.7575609736
19 0.5659395154
20 0.6011256420
21 0.8046607706
22 0.9722813982
23 1.0839639682
24 1.1375210639
25 1.1375210638
26 1.0839639683
27 0.9722813982
28 0.8046607706
29 0.6011256419
30 0.6257756487
31 0.8376570230
32 1.0121511714
33 1.1284134431
34 1.1841667232
35 1.1841667231
36 1.1284134431
37 1.0121511714
38 0.8376570230
39 0.6257756487
40 0.6384726714
41 0.8546531307
42 1.0326877751
43 1.1513090147
44 1.2081935319
45 1.2081935319
46 1.1513090147
47 1.0326877750
48 0.8546531307
49 0.6384726714
50 0.6384726714
51 0.8546531307
52 1.0326877751
53 1.1513090147
54 1.2081935319
55 1.2081935319
56 1.1513090147
57 1.0326877750
58 0.8546531307
59 0.6384726714
60 0.6257756487
61 0.8376570230
62 1.0121511714
63 1.1284134431
64 1.1841667232
65 1.1841667231
66 1.1284134431
67 1.0121511714
68 0.8376570230
69 0.6257756487
70 0.6011256420
71 0.8046607706
72 0.9722813982
73 1.0839639682
74 1.1375210639
75 1.1375210638
76 1.0839639683
77 0.9722813982
78 0.8046607706
79 0.6011256419
80 0.5659395154
81 0.7575609736
82 0.9153701405
83 1.0205155130
84 1.0709377120
85 1.0709377120
86 1.0205155131
87 0.9153701405
88 0.7575609736
89 0.5659395154
90 0.5221738532
91 0.6989766961
92 0.8445820452
93 0.9415962363
94 0.9881191477
95 0.9881191477
96 0.9415962364
97 0.8445820452
98 0.6989766961
99 0.5221738532
o121 o122
0 0.0196362344
1 0.0382219596
2 0.0628263702
3 0.0873880988
4 0.1030206825
5 0.1030206825
6 0.0873880988
7 0.0628263702
8 0.0382219596
9 0.0196362344
10 0.0257945434
11 0.0502091173
12 0.0825299545
13 0.1147947239
14 0.1353299931
15 0.1353299931
16 0.1147947239
17 0.0825299545
18 0.0502091173
19 0.0257945434
20 0.0332291051
21 0.0646805026
22 0.1063169247
23 0.1478811189
24 0.1743351098
25 0.1743351098
26 0.1478811189
27 0.1063169247
28 0.0646805026
29 0.0332291051
30 0.0419943884
31 0.0817421397
32 0.1343615549
33 0.1868896899
34 0.2203218021
35 0.2203218021
36 0.1868896899
37 0.1343615549
38 0.0817421397
39 0.0419943884
40 0.0520861339
41 0.1013857375
42 0.1666502171
43 0.2318014808
44 0.2732677229
45 0.2732677228
46 0.2318014808
47 0.1666502171
48 0.1013857375
49 0.0520861339
50 0.0634313896
51 0.1234692946
52 0.2029495003
53 0.2822918295
54 0.3327901322
55 0.3327901322
56 0.2822918296
57 0.2029495003
58 0.1234692946
59 0.0634313896
60 0.0758835360
61 0.1477074162
62 0.2427902938
63 0.3377082286
64 0.3981197976
65 0.3981197976
66 0.3377082286
67 0.2427902938
68 0.1477074162
69 0.0758835360
70 0.0892234571
71 0.1736735926
72 0.2854715332
73 0.3970755349
74 0.4681071357
75 0.4681071357
76 0.3970755349
77 0.2854715332
78 0.1736735926
79 0.0892234571
80 0.1031672268
81 0.2008151611
82 0.3300847934
83 0.4591301783
84 0.5412625402
85 0.5412625401
86 0.4591301783
87 0.3300847934
88 0.2008151611
89 0.1031672268
90 0.1173797565
91 0.2284798715
92 0.3755579547
93 0.5223808977
94 0.6158279830
95 0.6158279830
96 0.5223808978
97 0.3755579547
98 0.2284798715
99 0.1173797565
o121 o123
0 0.0000071813
1 0.0000111383
2 0.0000151812
3 0.0000184495
4 0.0000202570
5 0.0000202570
6 0.0000184495
7 0.0000151812
8 0.0000111383
9 0.0000071813
10 0.0000141505
11 0.0000219478
12 0.0000299142
13 0.0000363543
14 0.0000399159
15 0.0000399159
16 0.0000363543
17 0.0000299142
18 0.0000219478
19 0.0000141505
20 0.0000272612
21 0.0000422827
22 0.0000576301
23 0.0000700370
24 0.0000768986
25 0.0000768986
26 0.0000700370
27 0.0000576301
28 0.0000422827
29 0.0000272612
30 0.0000513509
31 0.0000796461
32 0.0001085555
33 0.0001319258
34 0.0001448508
35 0.0001448508
36 0.0001319258
37 0.0001085555
38 0.0000796461
39 0.0000513509
40 0.0000945823
41 0.0001466988
42 0.0001999464
43 0.0002429918
44 0.0002667981
45 0.0002667981
46 0.0002429918
47 0.0001999464
48 0.0001466988
49 0.0000945823
50 0.0001703585
51 0.0002642290
52 0.0003601370
53 0.0004376689
54 0.0004805480
55 0.0004805480
56 0.0004376689
57 0.0003601370
58 0.0002642290
59 0.0001703585
60 0.0003000857
61 0.0004654383
62 0.0006343797
63 0.0007709518
64 0.0008464832
65 0.0008464832
66 0.0007709518
67 0.0006343797
68 0.0004654383
69 0.0003000857
70 0.0005170029
71 0.0008018808
72 0.0010929417
73 0.0013282351
74 0.0014583644
75 0.0014583644
76 0.0013282351
77 0.0010929417
78 0.0008018808
79 0.0005170029
80 0.0008712625
81 0.0013513437
82 0.0018418447
83 0.0022383654
84 0.0024576615
85 0.0024576615
86 0.0022383654
87 0.0018418447
88 0.0013513437
89 0.0008712625
90 0.0014363474
91 0.0022278005
92 0.0030364315
93 0.0036901283
94 0.0040516558
95 0.0040516558
96 0.0036901283
97 0.0030364315
98 0.0022278005
99 0.0014363474
o121 o13
0 0.1767738384
1 0.1882663668
2 0.1655767581
3 0.1202534806
4 0.0721218726
5 0.0357195890
6 0.0146088069
7 0.0049338991
8 0.0013760399
9 0.0003169092
10 0.1680348446
11 0.1789592282
12 0.1573913033
13 0.1143086280
14 0.0685564548
15 0.0339537550
16 0.0138866058
17 0.0046899868
18 0.0013080140
19 0.0003012424
20 0.1581332050
21 0.1684138572
22 0.1481168461
23 0.1075728653
24 0.0645166896
25 0.0319529923
26 0.0130683221
27 0.0044136241
28 0.0012309378
29 0.0002834914
30 0.1471756423
31 0.1567439148
32 0.1378533494
33 0.1001187925
34 0.0600461189
35 0.0297388658
36 0.0121627757
37 0.0041077898
38 0.0011456422
39 0.0002638474
40 0.1353320322
41 0.1441303206
42 0.1267599287
43 0.0920619706
44 0.0552140502
45 0.0273457012
46 0.0111840052
47 0.0037772252
48 0.0010534493
49 0.0002426149
50 0.1228289073
51 0.1308143349
52 0.1150487676
53 0.0835565022
54 0.0501129063
55 0.0248192726
56 0.0101507316
57 0.0034282529
58 0.0009561227
59 0.0002202000
60 0.1099369891
61 0.1170842795
62 0.1029734400
63 0.0747865505
64 0.0448531389
65 0.0222142830
66 0.0090853277
67 0.0030684292
68 0.0008557697
69 0.0001970882
70 0.0969537954
71 0.1032570146
72 0.0908126184
73 0.0659545070
74 0.0395561320
75 0.0195908499
76 0.0080123806
77 0.0027060579
78 0.0007547061
79 0.0001738127
80 0.0841832217
81 0.0896561925
82 0.0788509490
83 0.0572671019
84 0.0343458718
85 0.0170103795
86 0.0069570047
87 0.0023496210
88 0.0006552976
89 0.0001509185
90 0.0719143613
91 0.0765897015
92 0.0673592139
93 0.0489209961
94 0.0293403054
95 0.0145312873
96 0.0059430911
97 0.0020071873
98 0.0005597946
99 0.0001289236
o121 o14
0 0.1403281037
1 0.1768111761
2 0.1839645311
3 0.1580585084
4 0.1121400631
5 0.0656995296
6 0.0317849373
7 0.0126980448
8 0.0041889696
9 0.0011411180
10 0.1333908417
11 0.1680703365
12 0.1748700581
13 0.1502447259
14 0.1065963055
15 0.0624516068
16 0.0302136167
17 0.0120703041
18 0.0039818836
19 0.0010847056
20 0.1255306384
21 0.1581666055
22 0.1645656460
23 0.1413913888
24 0.1003149999
25 0.0587715766
26 0.0284332458
27 0.0113590481
28 0.0037472467
29 0.0010207882
30 0.1168322133
31 0.1472067284
32 0.1531623586
33 0.1315939208
34 0.0933638482
35 0.0546991034
36 0.0264630140
37 0.0105719428
38 0.0034875878
39 0.0009500544
40 0.1074304185
41 0.1353606166
42 0.1408369817
43 0.1210042127
44 0.0858506143
45 0.0502973230
46 0.0243334658
47 0.0097211908
48 0.0032069325
49 0.0008736011
50 0.0975050821
51 0.1228548508
52 0.1278252627
53 0.1098248137
54 0.0779190039
55 0.0456504283
56 0.0220853331
57 0.0088230645
58 0.0029106488
59 0.0007928904
60 0.0872711106
61 0.1099602097
62 0.1144089353
63 0.0982977836
64 0.0697407546
65 0.0408590351
66 0.0197672932
67 0.0078970103
68 0.0026051519
69 0.0007096699
70 0.0769646820
71 0.0969742737
72 0.1008976196
73 0.0866891414
74 0.0615046029
75 0.0360337186
76 0.0174328415
77 0.0069643996
78 0.0022974921
79 0.0006258602
80 0.0668270371
81 0.0842010026
82 0.0876075727
83 0.0752706088
84 0.0534033309
85 0.0312874242
86 0.0151366200
87 0.0060470618
88 0.0019948707
89 0.0005434231
90 0.0570876666
91 0.0719295509
92 0.0748396475
93 0.0643006724
94 0.0456203310
95 0.0267275959
96 0.0129306094
97 0.0051657632
98 0.0017041383
99 0.0004642246
o121 o15
0 0.0972224824
1 0.1450204160
2 0.1786271649
3 0.1816862801
4 0.1525994819
5 0.1058376013
6 0.0606153065
7 0.0286667907
8 0.0111951276
9 0.0036101951
10 0.0924161905
11 0.1378511848
12 0.1697965500
13 0.1727044348
14 0.1450555719
15 0.1006054122
16 0.0576187274
17 0.0272496189
18 0.0106416852
19 0.0034317214
20 0.0869704640
21 0.1297281509
22 0.1597911000
23 0.1625276344
24 0.1365080114
25 0.0946771267
26 0.0542234800
27 0.0256439048
28 0.0100146120
29 0.0032295034
30 0.0809439984
31 0.1207388665
32 0.1487186563
33 0.1512655674
34 0.1270489285
35 0.0881166415
36 0.0504661592
37 0.0238669555
38 0.0093206671
39 0.0030057206
40 0.0744302224
41 0.1110226931
42 0.1367508758
43 0.1390928303
44 0.1168249678
45 0.0810256641
46 0.0464050149
47 0.0219463190
48 0.0085706086
49 0.0027638424
50 0.0675537250
51 0.1007654718
52 0.1241166660
53 0.1262422508
54 0.1060316830
55 0.0735398237
56 0.0421177247
57 0.0199187312
58 0.0077787828
59 0.0025084951
60 0.0604633982
61 0.0901892952
62 0.1110895868
63 0.1129920738
64 0.0949027736
65 0.0658212059
66 0.0376971183
67 0.0178280943
68 0.0069623347
69 0.0022452077
70 0.0533228715
71 0.0795382386
72 0.0979702752
73 0.0996480847
74 0.0836950709
75 0.0580479399
76 0.0332452136
77 0.0157226555
78 0.0061401060
79 0.0019800561
80 0.0462992819
81 0.0690616097
82 0.0850658126
83 0.0865226242
84 0.0726709117
85 0.0504019731
86 0.0288662159
87 0.0136516965
88 0.0053313427
89 0.0017192468
90 0.0395516259
91 0.0589965726
92 0.0726683235
93 0.0739128194
94 0.0620798551
95 0.0430563910
96 0.0246592544
97 0.0116620987
98 0.0045543530
99 0.0014686838
o121 o16
0 0.0659662889
1 0.1164012021
2 0.1696135614
3 0.2040948551
4 0.2028020084
5 0.1664106609
6 0.1127608604
7 0.0630962072
8 0.0291551124
9 0.0111247791
10 0.0642201811
11 0.1133200972
12 0.1651239413
13 0.1986925254
14 0.1974339000
15 0.1620058207
16 0.1097761142
17 0.0614260696
18 0.0283833854
19 0.0108303096
20 0.0620955016
21 0.1095709816
22 0.1596609320
23 0.1921189233
24 0.1909019386
25 0.1566459722
26 0.1061442488
27 0.0593938313
28 0.0274443411
29 0.0104719964
30 0.0595704305
31 0.1051153525
32 0.1531684293
33 0.1843065385
34 0.1831390416
35 0.1502760708
36 0.1018279655
37 0.0569786218
38 0.0263283357
39 0.0100461598
40 0.0566394297
41 0.0999434379
42 0.1456321940
43 0.1752382370
44 0.1741281837
45 0.1428821461
46 0.0968177978
47 0.0541751439
48 0.0250329216
49 0.0095518659
50 0.0533164926
51 0.0940799298
52 0.1370882057
53 0.1649573138
54 0.1639123854
55 0.1344994984
56 0.0911376655
57 0.0509967822
58 0.0235642836
59 0.0089914745
60 0.0496369588
61 0.0875871868
62 0.1276273305
63 0.1535731064
64 0.1526002917
65 0.1252172777
66 0.0848479772
67 0.0474773387
68 0.0219380405
69 0.0083709454
70 0.0456574610
71 0.0805651406
72 0.1173951829
73 0.1412608322
74 0.1403660100
75 0.1151783491
76 0.0780455391
77 0.0436709821
78 0.0201792223
79 0.0076998294
80 0.0414537909
81 0.0731475299
82 0.1065866402
83 0.1282549857
84 0.1274425495
85 0.1045739097
86 0.0708599074
87 0.0396502066
88 0.0183213268
89 0.0069909082
90 0.0371167457
91 0.0654945714
92 0.0954351613
93 0.1148364863
94 0.1141090502
95 0.0936330099
96 0.0634462882
97 0.0355018589
98 0.0164044835
99 0.0062594941
o121 o17
0 0.0337866127
1 0.0705213575
2 0.1215498009
3 0.1730000980
4 0.2033281737
5 0.1973368363
6 0.1581532433
7 0.1046663317
8 0.0571997535
9 0.0258130031
10 0.0328922912
11 0.0686546783
12 0.1183324142
13 0.1684208373
14 0.1979461379
15 0.1921133895
16 0.1539669744
17 0.1018958453
18 0.0556856932
19 0.0251297406
20 0.0318040729
21 0.0663832866
22 0.1144174696
23 0.1628487524
24 0.1913972295
25 0.1857574532
26 0.1488730855
27 0.0985246930
28 0.0538433713
29 0.0242983409
30 0.0305107821
31 0.0636838557
32 0.1097647614
33 0.1562266193
34 0.1836141918
35 0.1782037534
36 0.1428192633
37 0.0945182538
38 0.0516538674
39 0.0233102655
40 0.0290095821
41 0.0605504650
42 0.1043640853
43 0.1485399138
44 0.1745799554
45 0.1694357229
46 0.1357922304
47 0.0898677405
48 0.0491123795
49 0.0221633473
50 0.0273076403
51 0.0569980743
52 0.0982412254
53 0.1398253349
54 0.1643376524
55 0.1594952231
56 0.1278255358
57 0.0845953561
58 0.0462310414
59 0.0208630622
60 0.0254230567
61 0.0530644633
62 0.0914612988
63 0.1301755620
64 0.1529962098
65 0.1484879712
66 0.1190039057
67 0.0787571725
68 0.0430404962
69 0.0194232386
70 0.0233848376
71 0.0488101753
72 0.0841286570
73 0.1197391174
74 0.1407301865
75 0.1365833828
76 0.1094631159
77 0.0724430468
78 0.0395898505
79 0.0178660373
80 0.0212318019
81 0.0443162357
82 0.0763829543
83 0.1087147693
84 0.1277731964
85 0.1240081878
86 0.0993848765
87 0.0657732351
88 0.0359448236
89 0.0162211161
90 0.0190104542
91 0.0396797112
92 0.0683914940
93 0.0973406379
94 0.1144051036
95 0.1110340037
96 0.0889868721
97 0.0588918019
98 0.0321841465
99 0.0145240044
o121 o18
0 0.0150516182
1 0.0372003667
2 0.0759220171
3 0.1279516705
4 0.1780667281
5 0.2046344556
6 0.1941932563
7 0.1521769375
8 0.0984741927
9 0.0526204026
10 0.0146532064
11 0.0362156842
12 0.0739123842
13 0.1245648282
14 0.1733533552
15 0.1992178429
16 0.1890530190
17 0.1481488596
18 0.0958676104
19 0.0512275564
20 0.0141684154
21 0.0350175137
22 0.0714670450
23 0.1204436885
24 0.1676180815
25 0.1926268611
26 0.1827983330
27 0.1432474589
28 0.0926958980
29 0.0495327288
30 0.0135922665
31 0.0335935505
32 0.0685608865
33 0.1155459283
34 0.1608020068
35 0.1847938213
36 0.1753649638
37 0.1374223989
38 0.0889264827
39 0.0475185142
40 0.0129234960
41 0.0319406713
42 0.0651875348
43 0.1098608056
44 0.1528901819
45 0.1757015444
46 0.1667366082
47 0.1306609041
48 0.0845510973
49 0.0451804951
50 0.0121652969
51 0.0300667676
52 0.0613630952
53 0.1034154627
54 0.1439203803
55 0.1653934397
56 0.1569544607
57 0.1229952555
58 0.0795906311
59 0.0425298339
60 0.0113257327
61 0.0279917682
62 0.0571282408
63 0.0962784462
64 0.1339879958
65 0.1539791340
